time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-30T12:40:07.738Z,-1.253,-79.5587,101.35,4.7,mb,,148,1.849,0.58,us,us6000a2mq,2020-08-15T20:19:52.040Z,"23 km NNW of Ventanas, Ecuador",earthquake,10.5,6,0.061,82,reviewed,us,us
2020-05-30T12:01:02.109Z,-6.6396,155.1718,48.88,4.6,mb,,95,3.858,0.78,us,us6000a2m3,2020-08-15T20:19:52.040Z,"49 km SW of Panguna, Papua New Guinea",earthquake,8.8,7.7,0.053,107,reviewed,us,us
2020-05-30T11:01:35.247Z,53.0028,159.0587,118.96,4.5,mb,,115,0.247,0.75,us,us6000a2kt,2020-08-15T20:19:52.040Z,"27 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,9.6,6.1,0.034,256,reviewed,us,us
2020-05-30T07:02:01.818Z,-29.1575,-71.2771,63.13,4.5,mwr,,144,0.525,0.57,us,us6000a2he,2020-08-15T20:19:51.040Z,"81 km SW of Vallenar, Chile",earthquake,5.1,2.6,,,reviewed,us,guc
2020-05-30T03:51:48.657Z,25.9375,-44.9734,10,4.9,mb,,75,21.103,0.68,us,us6000a2dz,2020-08-15T20:19:51.040Z,"northern Mid-Atlantic Ridge",earthquake,11.2,1.9,0.036,242,reviewed,us,us
2020-05-30T03:46:13.196Z,25.9036,-44.9099,10,4.6,mb,,75,30.854,0.85,us,us6000a2ds,2020-08-15T20:19:51.040Z,"northern Mid-Atlantic Ridge",earthquake,11.3,1.9,0.042,170,reviewed,us,us
2020-05-30T03:34:02.747Z,25.9003,-44.9282,10,4.7,mb,,103,21.962,0.95,us,us6000a6h8,2020-08-15T20:19:51.040Z,"northern Mid-Atlantic Ridge",earthquake,13.2,1.9,0.067,68,reviewed,us,us
2020-05-30T03:32:58.375Z,25.8959,-44.9916,10,4.6,mb,,103,21.075,1.33,us,us6000a6h7,2020-08-15T20:19:51.040Z,"northern Mid-Atlantic Ridge",earthquake,9.4,1.9,0.063,76,reviewed,us,us
2020-05-30T03:29:32.542Z,25.9746,-44.9902,10,5.4,mww,,75,20.827,0.75,us,us6000a2dg,2020-08-15T20:19:51.040Z,"northern Mid-Atlantic Ridge",earthquake,10.6,1.8,0.08,15,reviewed,us,us
2020-05-30T03:21:51.597Z,25.9839,-44.9551,10,5.5,mww,,81,17.669,1.33,us,us6000a2de,2020-08-15T20:19:51.040Z,"northern Mid-Atlantic Ridge",earthquake,11,1.9,0.041,56,reviewed,us,us
2020-05-30T03:06:19.991Z,-6.0627,152.3338,6.09,5.1,mww,,42,1.781,1.25,us,us6000a2cv,2020-08-15T20:19:51.040Z,"190 km S of Kokopo, Papua New Guinea",earthquake,7.3,3.2,0.068,21,reviewed,us,us
2020-05-29T22:54:05.067Z,25.0038,64.3475,10,4.6,mb,,137,7.389,0.72,us,us6000a298,2020-08-15T20:19:50.040Z,"37 km SW of Ormara, Pakistan",earthquake,8.6,1.9,0.048,130,reviewed,us,us
2020-05-29T20:24:41.185Z,-24.2338,-67.2822,194.17,4.6,mwr,,80,1.518,1.15,us,us6000a24m,2020-08-15T20:19:49.040Z,"97 km W of San Antonio de los Cobres, Argentina",earthquake,8.6,8.2,,,reviewed,us,guc
2020-05-29T20:14:51.171Z,-32.0505,-178.5968,10,5,mww,,67,2.855,1.09,us,us6000a24b,2020-08-15T20:19:49.040Z,"south of the Kermadec Islands",earthquake,8.4,1.7,0.093,11,reviewed,us,us
2020-05-29T17:50:02.023Z,-17.3448,167.5663,10,4.6,mb,,141,4.137,0.9,us,us6000a6ej,2020-08-15T20:19:49.040Z,"90 km WNW of Port-Vila, Vanuatu",earthquake,5.4,1.9,0.137,16,reviewed,us,us
2020-05-29T16:32:55.291Z,-27.6549,-69.2014,116.01,4.9,mww,,33,0.818,1.24,us,us6000a1xu,2020-08-15T20:19:49.040Z,"116 km ESE of Copiapó, Chile",earthquake,6,4.8,0.086,13,reviewed,us,us
2020-05-29T16:13:19.990Z,-17.396,167.6092,11.68,5,mww,,107,4.083,0.99,us,us6000a1xb,2020-08-15T20:19:49.040Z,"83 km WNW of Port-Vila, Vanuatu",earthquake,9.8,3.8,0.083,14,reviewed,us,us
2020-05-29T15:49:07.650Z,-15.9595,-173.686,17.15,4.7,mb,,89,4.587,0.87,us,us6000a6ef,2020-08-15T20:19:49.040Z,"11 km E of Hihifo, Tonga",earthquake,9.3,3.1,0.11,25,reviewed,us,us
2020-05-29T11:07:49.661Z,-17.4025,167.7372,10,5.3,mww,,106,4.066,0.62,us,us6000a1p9,2020-08-15T20:19:48.040Z,"71 km WNW of Port-Vila, Vanuatu",earthquake,9.8,1.8,0.069,20,reviewed,us,us
2020-05-29T10:10:32.810Z,-23.2182,-66.1858,213.81,4.8,mwr,,38,1.854,0.71,us,us6000a1m5,2020-08-15T20:19:47.040Z,"51 km W of El Aguilar, Argentina",earthquake,8.5,5.2,,,reviewed,us,guc
2020-05-29T10:05:17.538Z,36.2341,137.7537,10,5.1,mww,,100,0.478,0.63,us,us6000a1m1,2020-08-15T20:19:47.040Z,"15 km WSW of Toyoshina, Japan",earthquake,5.1,1.8,0.054,33,reviewed,us,us
2020-05-29T10:04:16.548Z,13.6518,-91.4223,35,4.7,mb,,139,0.907,0.86,us,us6000a1m2,2020-08-15T20:19:47.040Z,"62 km SSW of Nueva Concepción, Guatemala",earthquake,7.2,2,0.029,375,reviewed,us,us
2020-05-29T08:03:32.921Z,30.5227,50.3681,10,4.5,mb,,66,6.023,0.83,us,us6000a1k1,2020-08-15T20:19:47.040Z,"14 km SE of Behbahān, Iran",earthquake,7.6,1.9,0.095,32,reviewed,us,us
2020-05-29T06:23:29.897Z,-21.7867,-179.0612,594.75,5,mb,,53,4.853,0.88,us,us6000a1ja,2020-08-15T20:19:47.040Z,"Fiji region",earthquake,12.4,7.9,0.078,53,reviewed,us,us
2020-05-29T03:43:08.224Z,46.1401,149.6014,163.03,4.9,mb,,83,4.79,0.92,us,us6000a1he,2020-08-15T20:19:46.040Z,"168 km NE of Kuril’sk, Russia",earthquake,9.3,2.6,0.021,689,reviewed,us,us
2020-05-29T00:30:29.301Z,11.7257,92.3273,10,4.5,mb,,63,0.413,0.84,us,us6000a1f4,2020-08-15T20:19:46.040Z,"42 km W of Bamboo Flat, India",earthquake,4.4,1.9,0.092,35,reviewed,us,us
2020-05-29T00:29:50.606Z,-18.3291,-69.2638,140.78,4.6,mb,,76,0.231,0.28,us,us6000a6e2,2020-08-15T20:19:46.040Z,"101 km WSW of Curahuara de Carangas, Bolivia",earthquake,6,8.4,0.314,3,reviewed,us,us
2020-05-28T23:47:08.683Z,28.6629,-43.7542,10,4.7,mb,,89,17.727,0.73,us,us6000a1ei,2020-08-15T20:19:45.040Z,"northern Mid-Atlantic Ridge",earthquake,10.8,1.8,0.028,373,reviewed,us,us
2020-05-28T23:42:49.983Z,43.0606,143.2851,108.36,4.5,mb,,75,1.171,0.74,us,us6000a1ec,2020-08-15T20:19:45.040Z,"10 km NE of Otofuke, Japan",earthquake,7.2,5.4,0.027,400,reviewed,us,us
2020-05-28T23:00:33.808Z,-0.6049,67.3846,10,4.6,mb,,132,5.715,0.82,us,us6000a1dp,2020-08-15T20:19:45.040Z,"Carlsberg Ridge",earthquake,6,1.8,0.074,54,reviewed,us,us
2020-05-28T17:46:06.074Z,38.6824,142.4472,25.24,4.6,mb,,131,2.358,1.01,us,us6000a608,2020-08-15T20:19:44.040Z,"76 km SE of Ōfunato, Japan",earthquake,5.8,5.8,0.173,10,reviewed,us,us
2020-05-28T17:37:55.004Z,-17.2726,167.6785,10,4.6,mb,,226,4.199,1.21,us,us6000a606,2020-08-15T20:19:44.040Z,"84 km NW of Port-Vila, Vanuatu",earthquake,13.3,2,0.151,13,reviewed,us,us
2020-05-28T16:15:42.764Z,15.6446,-94.8164,38.95,4.5,mb,,157,1.439,0.61,us,us6000a13v,2020-08-15T20:19:43.040Z,"65 km SSE of San Mateo del Mar, Mexico",earthquake,5.8,8,0.044,150,reviewed,us,us
2020-05-28T13:05:57.200Z,37.3229,20.52,10,4.7,mb,,136,1.13,1.14,us,us6000a10i,2020-08-15T20:19:43.040Z,"51 km SSW of Lithakiá, Greece",earthquake,6.1,1.9,0.166,11,reviewed,us,us
2020-05-28T12:54:24.357Z,-5.9588,147.6767,82.66,4.5,mb,,54,3.461,0.78,us,us6000a10g,2020-08-15T20:19:43.040Z,"68 km NNW of Finschhafen, Papua New Guinea",earthquake,3.4,6.4,0.064,71,reviewed,us,us
2020-05-28T12:20:16.337Z,-4.1802,142.7472,63.64,4.9,mb,,34,2.626,0.66,us,us6000a0yl,2020-08-15T20:19:43.040Z,"8 km WNW of Ambunti, Papua New Guinea",earthquake,5.7,5.4,0.051,119,reviewed,us,us
2020-05-28T10:14:05.784Z,-22.2475,-174.0733,10,4.5,mb,,92,5.002,0.83,us,us6000a5zx,2020-08-15T20:19:42.040Z,"135 km SE of ‘Ohonua, Tonga",earthquake,11.6,1.9,0.192,9,reviewed,us,us
2020-05-28T09:46:46.142Z,-27.7116,-174.8333,10,5.8,mww,,65,3.124,1.36,us,us6000a0x5,2020-08-15T20:19:42.040Z,"Kermadec Islands region",earthquake,5.9,1.6,0.051,37,reviewed,us,us
2020-05-28T08:46:56.912Z,47.9871,154.13,69.33,4.6,mb,,105,5.608,0.66,us,us6000a0we,2020-08-15T20:19:42.040Z,"Kuril Islands",earthquake,11.1,5.7,0.031,318,reviewed,us,us
2020-05-28T08:37:57.648Z,-56.2828,-27.102,61.47,5,mb,,111,5.725,0.78,us,us6000a0wa,2020-08-15T20:19:42.040Z,"South Sandwich Islands region",earthquake,11.3,6.1,0.066,74,reviewed,us,us
2020-05-28T07:52:48.220Z,-49.5644,124.4026,10,4.6,mb,,59,18.227,0.64,us,us6000a601,2020-08-15T20:19:41.040Z,"western Indian-Antarctic Ridge",earthquake,11.9,1.9,0.146,15,reviewed,us,us
2020-05-28T07:41:38.153Z,-9.5202,156.0083,10,5,mb,,34,6.526,0.53,us,us6000a0uz,2020-08-15T20:19:41.040Z,"181 km SSW of Gizo, Solomon Islands",earthquake,6.6,1.8,0.046,153,reviewed,us,us
2020-05-28T07:18:45.146Z,-22.2146,-174.4196,10,6,mww,,21,7.682,0.96,us,us6000a0um,2020-08-15T20:19:41.040Z,"111 km SSE of ‘Ohonua, Tonga",earthquake,8.3,1.8,0.051,37,reviewed,us,us
2020-05-28T05:17:29.548Z,16.6027,120.3749,77.46,5.1,mww,,105,6.218,0.54,us,us6000a0t7,2020-08-15T20:19:41.040Z,"6 km ESE of San Fernando, Philippines",earthquake,9.3,5.2,0.062,25,reviewed,us,us
2020-05-28T02:03:32.200Z,-5.9213,102.793,10,4.7,mb,,71,1.558,0.61,us,us6000a5zm,2020-08-15T20:19:40.040Z,"215 km SSW of Pagar Alam, Indonesia",earthquake,9.2,1.9,0.159,12,reviewed,us,us
2020-05-28T01:40:33.229Z,-5.904,102.8051,10.02,4.7,mb,,115,1.54,0.72,us,us6000a0p6,2020-08-15T20:19:40.040Z,"213 km SSW of Pagar Alam, Indonesia",earthquake,7,3.8,0.083,44,reviewed,us,us
2020-05-28T01:26:10.518Z,-17.1508,168.4803,10,4.5,mb,,109,4.328,0.83,us,us6000a5zj,2020-08-15T20:19:40.040Z,"67 km NNE of Port-Vila, Vanuatu",earthquake,10.8,1.9,0.156,12,reviewed,us,us
2020-05-28T01:12:56.879Z,-17.1419,167.9946,10,4.6,mb,,148,4.316,1.01,us,us6000a5zi,2020-08-15T20:19:40.040Z,"74 km NNW of Port-Vila, Vanuatu",earthquake,12.3,1.9,0.137,16,reviewed,us,us
2020-05-28T00:14:55.066Z,-17.199,167.8801,10,4.6,mb,,198,4.261,0.64,us,us6000a5zf,2020-08-15T20:19:39.040Z,"75 km NW of Port-Vila, Vanuatu",earthquake,11.6,2,0.129,18,reviewed,us,us
2020-05-27T23:06:20.004Z,-6.1721,147.1613,79.1,4.9,mb,,45,3.211,0.93,us,us6000a0lf,2020-08-15T20:19:39.040Z,"63 km NNE of Lae, Papua New Guinea",earthquake,7.2,4.2,0.068,68,reviewed,us,us
2020-05-27T22:34:08.004Z,-17.1477,167.8707,10,4.7,mb,,82,4.313,0.62,us,us6000a0kn,2020-08-15T20:19:39.040Z,"80 km NW of Port-Vila, Vanuatu",earthquake,9.7,1.9,0.108,26,reviewed,us,us
2020-05-27T21:09:10.811Z,-23.7648,69.5742,10,5.3,mww,,49,16.494,0.6,us,us6000a0hj,2020-08-15T20:19:39.040Z,"Mid-Indian Ridge",earthquake,10.2,1.8,0.08,15,reviewed,us,us
2020-05-27T19:45:54.932Z,12.8704,-44.886,10,4.6,mb,,79,10.867,0.87,us,us6000a0f5,2020-08-15T20:19:39.040Z,"northern Mid-Atlantic Ridge",earthquake,4.1,1.9,0.072,58,reviewed,us,us
2020-05-27T19:35:52.339Z,-6.2191,130.6945,129.14,4.9,mb,,32,1.851,0.88,us,us6000a0e8,2020-08-15T20:19:39.040Z,"237 km WSW of Tual, Indonesia",earthquake,6.8,4.1,0.056,101,reviewed,us,us
2020-05-27T19:01:48.803Z,-17.3524,167.518,10,4.9,mb,,67,4.135,0.78,us,us6000a0ef,2020-08-15T20:19:38.040Z,"94 km WNW of Port-Vila, Vanuatu",earthquake,5.5,1.8,0.11,26,reviewed,us,us
2020-05-27T15:47:26.843Z,-5.8434,102.9038,23.78,4.5,mb,,124,1.474,0.86,us,us6000a5uh,2020-08-15T20:19:38.040Z,"204 km S of Pagar Alam, Indonesia",earthquake,9,5,0.115,22,reviewed,us,us
2020-05-27T15:41:49.501Z,-17.9745,-178.5151,561.57,4.6,mb,,44,3.665,1.02,us,us6000a06q,2020-08-15T20:19:38.040Z,"229 km E of Levuka, Fiji",earthquake,10.7,6.5,0.036,231,reviewed,us,us
2020-05-27T14:15:01.608Z,9.9148,125.9358,35,4.5,mb,,102,2.848,0.77,us,us6000a5uf,2020-08-15T20:19:37.040Z,"6 km NW of Del Carmen, Surigao del Norte, Philippines",earthquake,8.9,2,0.112,25,reviewed,us,us
2020-05-27T12:03:53.985Z,-17.3254,167.8508,10,4.5,mb,,125,4.137,0.56,us,us6000a5uk,2020-08-15T20:19:37.040Z,"66 km NW of Port-Vila, Vanuatu",earthquake,7,1.8,0.113,23,reviewed,us,us
2020-05-27T10:26:52.666Z,-31.347,-178.1738,33.66,4.8,mb,,173,2.105,0.62,us,us6000a5u9,2020-08-15T20:19:37.040Z,"Kermadec Islands region",earthquake,13.1,4.3,0.109,26,reviewed,us,us
2020-05-27T10:11:54.975Z,-17.0849,167.8246,10,4.8,mb,,111,4.377,0.62,us,us60009zxu,2020-08-15T20:19:36.040Z,"88 km NW of Port-Vila, Vanuatu",earthquake,11.3,1.8,0.074,56,reviewed,us,us
2020-05-27T09:19:51.157Z,24.8495,125.4106,38.74,5.3,mb,,60,2.215,0.69,us,us60009zx7,2020-08-15T20:19:36.040Z,"12 km ENE of Hirara, Japan",earthquake,7.4,6,0.031,353,reviewed,us,us
2020-05-27T08:08:03.764Z,-17.1027,167.9789,10,4.5,mb,,257,4.355,0.95,us,us6000a5ud,2020-08-15T20:19:36.040Z,"78 km NNW of Port-Vila, Vanuatu",earthquake,13.1,2,0.181,10,reviewed,us,us
2020-05-27T08:05:51.284Z,-17.1817,167.6792,10,5,mb,,66,4.289,1.02,us,us60009zwb,2020-08-15T20:19:36.040Z,"91 km NW of Port-Vila, Vanuatu",earthquake,8.6,1.8,0.057,99,reviewed,us,us
2020-05-27T07:46:53.519Z,5.0124,125.3914,184.95,4.6,mb,,42,2.052,1.24,us,us60009zvw,2020-08-15T20:19:36.040Z,"43 km S of Sarangani, Philippines",earthquake,6.9,5.7,0.041,175,reviewed,us,us
2020-05-27T07:33:07.670Z,6.1107,126.3407,93.81,4.5,mb,,115,1.216,0.86,us,us6000a5u1,2020-08-15T20:19:36.040Z,"33 km SSE of Pondaguitan, Philippines",earthquake,10.5,2.1,0.128,18,reviewed,us,us
2020-05-27T07:09:09.853Z,-17.5304,167.8743,9.73,6.2,mww,,27,3.932,1.24,us,us60009zv5,2020-08-15T20:19:36.040Z,"51 km WNW of Port-Vila, Vanuatu",earthquake,9.2,3,0.049,40,reviewed,us,us
2020-05-27T06:32:02.983Z,34.0997,141.5975,10,4.7,mb,,112,1.783,1.27,us,us60009zud,2020-08-15T20:19:36.040Z,"165 km SE of Katsuura, Japan",earthquake,6.1,1.7,0.04,187,reviewed,us,us
2020-05-27T06:08:20.304Z,-17.3559,167.4539,10,4.5,mb,,79,4.139,1.04,us,us6000a5ty,2020-08-15T20:19:35.040Z,"100 km WNW of Port-Vila, Vanuatu",earthquake,6.9,1.9,0.151,13,reviewed,us,us
2020-05-27T05:43:07.042Z,-17.0622,167.8586,10,4.5,mb,,256,4.398,1,us,us6000a5tx,2020-08-15T20:19:35.040Z,"88 km NNW of Port-Vila, Vanuatu",earthquake,12.2,2,0.15,13,reviewed,us,us
2020-05-27T02:55:03.338Z,-17.0922,167.8143,10,4.8,mb,,66,4.37,0.57,us,us60009zrt,2020-08-15T20:19:35.040Z,"88 km NW of Port-Vila, Vanuatu",earthquake,8.6,1.2,0.09,38,reviewed,us,us
2020-05-27T02:33:12.096Z,-24.535,-116.109,10,5.4,mww,,43,39.934,0.72,us,us60009zrg,2020-08-15T20:19:35.040Z,"southern East Pacific Rise",earthquake,12.6,1.8,0.062,25,reviewed,us,us
2020-05-27T01:09:52.824Z,34.2263,25.6224,10,5.1,mww,,27,1.218,0.63,us,us60009zq8,2020-08-15T20:19:35.040Z,"86 km S of Néa Anatolí, Greece",earthquake,3,1.7,0.05,38,reviewed,us,us
2020-05-26T23:12:01.119Z,-17.076,167.5479,10,4.9,mb,,65,1.653,0.96,us,us60009zmr,2020-08-08T18:17:33.040Z,"108 km S of Lakatoro, Vanuatu",earthquake,2.9,1.8,0.092,37,reviewed,us,us
2020-05-26T22:52:13.242Z,-17.0404,167.7616,10.4,5.5,mww,,77,1.672,1.16,us,us60009zma,2020-08-08T18:17:33.040Z,"96 km NW of Port-Vila, Vanuatu",earthquake,5,3.6,0.047,44,reviewed,us,us
2020-05-26T17:17:58.914Z,25.9383,-45.048,10,4.5,mb,,113,18.722,0.94,us,us6000a4j4,2020-08-08T18:17:38.040Z,"northern Mid-Atlantic Ridge",earthquake,12.8,1.9,0.092,35,reviewed,us,us
2020-05-26T17:13:59.018Z,-9.4728,155.9483,10,4.6,mb,,57,6.453,0.63,us,us6000a4j2,2020-08-08T18:17:38.040Z,"180 km SSW of Gizo, Solomon Islands",earthquake,9.9,1.9,0.096,39,reviewed,us,us
2020-05-26T15:35:16.347Z,26.8769,126.619,58.99,4.7,mb,,49,1.477,0.76,us,us6000a4iw,2020-08-08T18:17:38.040Z,"128 km NW of Naha, Japan",earthquake,6.6,7.5,0.123,20,reviewed,us,us
2020-05-26T14:00:24.641Z,-17.9999,-177.9885,558.12,4.5,mb,,86,3.673,0.67,us,us70009qny,2020-08-08T18:18:01.040Z,"285 km E of Levuka, Fiji",earthquake,11.5,5.9,0.078,49,reviewed,us,us
2020-05-26T13:53:32.115Z,34.1216,25.6141,10,4.5,mb,,116,1.307,0.58,us,us70009qni,2020-08-08T18:18:01.040Z,"98 km S of Néa Anatolí, Greece",earthquake,5,1.9,0.059,83,reviewed,us,us
2020-05-26T13:11:09.598Z,6.4924,126.8718,67.67,4.5,mb,,93,1.406,0.52,us,us6000a4it,2020-08-08T18:17:38.040Z,"73 km SE of Bobon, Philippines",earthquake,8.5,8,0.135,16,reviewed,us,us
2020-05-26T12:34:50.585Z,29.0957,103.7427,10,4.6,mb,,56,5.14,0.62,us,us70009qly,2020-08-08T18:18:01.040Z,"42 km SW of Luocheng, China",earthquake,4.4,1.9,0.076,52,reviewed,us,us
2020-05-26T10:20:26.965Z,-22.6074,-66.4387,276.09,4.5,mb,,110,1.642,0.5,us,us70009qj3,2020-08-08T18:18:01.040Z,"77 km W of Abra Pampa, Argentina",earthquake,11.4,9.7,0.27,4,reviewed,us,us
2020-05-26T09:05:05.146Z,34.1961,141.4812,10,4.6,mb,,155,1.759,0.71,us,us70009qi7,2020-08-08T18:18:01.040Z,"150 km SE of Katsuura, Japan",earthquake,8.6,1.9,0.09,37,reviewed,us,us
2020-05-26T07:50:34.088Z,-22.2701,-67.3655,162.72,4.6,mwr,,28,1.012,0.98,us,us70009qgk,2020-08-08T18:18:01.040Z,"111 km NE of San Pedro de Atacama, Chile",earthquake,5.1,5.8,,,reviewed,us,guc
2020-05-26T07:32:49.140Z,48.2195,154.7781,35,4.5,mb,,106,5.235,1.05,us,us70009qgb,2020-08-08T18:18:01.040Z,"290 km SSW of Severo-Kuril’sk, Russia",earthquake,8.3,1.9,0.047,134,reviewed,us,us
2020-05-26T07:32:09.903Z,-4.2989,127.3723,261.18,4.5,mb,,50,5.056,0.77,us,us6000a4ik,2020-08-08T18:17:38.040Z,"112 km SW of Ambon, Indonesia",earthquake,7.7,5.8,0.113,23,reviewed,us,us
2020-05-26T06:49:47.485Z,14.3044,146.5653,35,4.5,mb,,58,1.196,1.32,us,us6000a4ij,2020-08-08T18:17:37.040Z,"125 km SE of San Jose Village, Northern Mariana Islands",earthquake,6,1.9,0.1,29,reviewed,us,us
