time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-30T09:20:36.917Z,34.4019,26.4286,10,4.6,mb,,172,1.291,0.58,us,us7000catf,2020-12-03T08:58:33.040Z,"89 km S of Palekastro, Greece",earthquake,5.1,1.9,0.164,11,reviewed,us,us
2020-10-30T08:38:41.224Z,10.6444,-43.5468,10,5.9,mww,,39,10.554,0.74,us,us7000c7wh,2020-12-07T17:13:23.040Z,"northern Mid-Atlantic Ridge",earthquake,7.9,1.8,0.047,44,reviewed,us,us
2020-10-30T04:36:28.560Z,54.5048,-159.6814,24.36,5.1,mww,,50,0.331,0.84,us,us7000c7v4,2020-11-26T02:02:49.040Z,"106 km SSE of Sand Point, Alaska",earthquake,2.9,3.1,0.041,57,reviewed,us,us
2020-10-30T04:06:45.644Z,-23.3516,-175.2876,10,4.8,mb,,116,6.329,1.07,us,us7000c7uz,2020-12-09T22:05:34.040Z,"226 km S of ‘Ohonua, Tonga",earthquake,10.1,1.8,0.053,110,reviewed,us,us
2020-10-30T03:02:01.755Z,-22.9896,-114.6519,10,4.8,mb,,88,6.293,0.67,us,us7000c7u4,2020-11-26T01:38:29.040Z,"Easter Island region",earthquake,12.5,1.7,0.045,155,reviewed,us,us
2020-10-30T02:34:21.986Z,-20.8413,-178.5491,574.74,5.3,mww,,35,4.448,1.07,us,us7000c7tm,2020-11-26T01:34:38.040Z,"Fiji region",earthquake,9.9,4.9,0.098,10,reviewed,us,us
2020-10-30T02:26:21.559Z,-62.3067,-58.1731,10,4.7,mb,,124,0.239,1.11,us,us7000c7tj,2020-11-26T01:18:58.040Z,"South Shetland Islands",earthquake,3.2,1.9,0.123,20,reviewed,us,us
2020-10-29T22:02:47.711Z,-6.4888,149.086,37.8,4.7,mb,,64,3.468,0.65,us,us7000c7ry,2020-12-10T21:29:04.040Z,"59 km WSW of Kandrian, Papua New Guinea",earthquake,7.9,6.3,0.097,32,reviewed,us,us
2020-10-29T19:56:22.283Z,36.1591,141.8838,38.63,4.5,mb,,127,2.991,0.8,us,us7000ca8m,2020-11-10T22:51:37.040Z,"105 km ENE of Hasaki, Japan",earthquake,8.7,6.8,0.118,21,reviewed,us,us
2020-10-29T19:01:24.001Z,13.4891,-90.3485,56.17,4.6,mwr,,82,1.318,0.92,us,us7000c7ni,2020-12-15T16:01:50.040Z,"53 km SW of San Francisco Menéndez, El Salvador",earthquake,7.3,5.3,0.086,13,reviewed,us,us
2020-10-29T18:45:26.883Z,-18.2249,-174.6326,78.7,5,mb,,76,4.54,0.88,us,us7000c7n8,2020-12-02T22:34:07.040Z,"83 km NW of Neiafu, Tonga",earthquake,10.9,7.9,0.098,33,reviewed,us,us
2020-10-29T16:50:41.556Z,-48.9599,-8.5045,10,4.7,mb,,51,12.207,0.57,us,us7000ca8k,2020-11-28T22:01:52.040Z,"southern Mid-Atlantic Ridge",earthquake,5.8,1.9,0.096,34,reviewed,us,us
2020-10-29T16:33:05.860Z,28.1384,142.3488,10,4.6,mb,,66,5.42,0.77,us,us7000c7kk,2020-11-28T21:53:41.040Z,"Bonin Islands, Japan region",earthquake,11.1,1.8,0.059,87,reviewed,us,us
2020-10-29T16:08:38.894Z,-17.7108,-69.8073,150.37,4.9,mww,,95,0.334,0.88,us,us7000c7ji,2020-11-28T21:39:10.040Z,"17 km ENE of Palca, Peru",earthquake,6.5,3.6,0.089,12,reviewed,us,us
2020-10-29T15:10:31.395Z,-36.6344,79.1931,10,4.7,mb,,58,1.739,0.73,us,us7000ca8h,2020-11-27T18:08:59.040Z,"Mid-Indian Ridge",earthquake,10.7,1.9,0.102,30,reviewed,us,us
