time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-03-30T06:44:27.186Z,-56.0767,-60.1829,10,5,mb,,102,4.387,0.71,us,us70008iiz,2020-06-13T18:44:53.040Z,"Drake Passage",earthquake,3.8,1.8,0.075,56,reviewed,us,us
2020-03-30T05:08:18.698Z,16.4346,-98.8845,10,4.7,mb,,134,0.382,0.84,us,us70008iib,2020-06-13T18:44:43.040Z,"16km WSW of Tecoanapa, Mexico",earthquake,4.8,1.9,0.027,409,reviewed,us,us
2020-03-29T20:26:02.806Z,13.5869,-91.4015,35,4.7,mb,,196,0.974,1.33,us,us70008iee,2020-06-13T18:44:43.040Z,"66km SW of La Gomera, Guatemala",earthquake,8,2,0.034,267,reviewed,us,us
2020-03-29T19:02:40.401Z,30.8488,-41.3368,10,4.7,mb,,184,14.768,1.22,us,us70008lpx,2020-06-13T18:44:44.040Z,"Northern Mid-Atlantic Ridge",earthquake,8.2,2,0.091,37,reviewed,us,us
2020-03-29T18:39:28.470Z,30.6054,-41.4017,10,4.6,mb,,170,14.945,0.67,us,us70008lpw,2020-06-13T18:44:44.040Z,"Northern Mid-Atlantic Ridge",earthquake,8,2,0.157,12,reviewed,us,us
2020-03-29T18:19:14.153Z,-21.4233,169.485,10,5.7,mww,,100,1.356,1.04,us,us70008ide,2020-06-13T18:44:35.040Z,"166km E of Tadine, New Caledonia",earthquake,4.9,1.8,0.05,38,reviewed,us,us
2020-03-29T18:02:41.489Z,31.0301,-41.3765,10,5,mww,,98,21.904,1.08,us,us70008id7,2020-06-13T18:44:44.040Z,"Northern Mid-Atlantic Ridge",earthquake,12.5,1.9,0.069,20,reviewed,us,us
2020-03-29T17:32:12.542Z,31.2281,-41.2083,10,4.5,mb,,179,14.476,0.76,us,us70008lpv,2020-06-13T18:44:44.040Z,"Northern Mid-Atlantic Ridge",earthquake,11.8,1.9,0.171,10,reviewed,us,us
2020-03-29T13:33:47.704Z,-23.9069,-174.5171,10,5.1,mb,,98,6.131,0.85,us,us70008iap,2020-06-13T18:44:32.040Z,"288km S of `Ohonua, Tonga",earthquake,3.6,1.9,0.065,81,reviewed,us,us
2020-03-29T11:51:25.385Z,-35.712,-73.7437,10,4.5,mb,,150,1.126,0.94,us,us70008i9j,2020-06-13T18:44:43.040Z,"123km NW of Tome, Chile",earthquake,7.8,1.9,0.204,7,reviewed,us,us
2020-03-29T11:01:48.078Z,-58.1369,-24.5699,10,4.5,mb,,86,7.682,0.52,us,us70008lpm,2020-06-13T18:44:36.040Z,"150km NE of Bristol Island, South Sandwich Islands",earthquake,12.6,1.9,0.128,18,reviewed,us,us
2020-03-29T09:01:31.662Z,-17.6636,-172.7451,10,4.5,mb,,200,3.022,0.68,us,us70008lpk,2020-06-13T18:44:32.040Z,"170km NE of Neiafu, Tonga",earthquake,8.6,2,0.156,12,reviewed,us,us
2020-03-29T04:41:08.845Z,41.1673,72.8954,10,4.6,mb,,43,0.168,1.15,us,us70008i4c,2020-06-13T18:44:48.040Z,"19km NE of Bazar-Korgon, Kyrgyzstan",earthquake,5.2,1.8,0.062,77,reviewed,us,us
2020-03-29T04:06:07.554Z,-58.6414,-25.1599,35,4.9,mb,,52,7.641,0.82,us,us70008i3j,2020-06-13T18:44:36.040Z,"89km ENE of Bristol Island, South Sandwich Islands",earthquake,10.1,1.9,0.064,76,reviewed,us,us
