time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-29T16:40:44.020Z,-23.2639,-65.0339,8,5.7,mww,,34,2.912,1.06,us,us7000ckx5,2020-12-09T14:43:18.267Z,"33 km E of Humahuaca, Argentina",earthquake,4.8,1.7,0.044,49,reviewed,us,us
2020-11-29T16:27:33.540Z,-31.3141,58.7759,10,4.6,mb,,45,10.461,0.69,us,us7000cmnd,2020-12-06T14:44:37.040Z,"Southwest Indian Ridge",earthquake,4.9,1.8,0.125,19,reviewed,us,us
2020-11-29T15:57:37.682Z,51.0846,-178.9927,25.36,4.9,mb,,39,0.482,0.83,us,us7000ckx0,2020-12-09T18:45:08.304Z,"185 km WSW of Adak, Alaska",earthquake,6.1,4.1,0.025,491,reviewed,us,us
2020-11-29T15:40:20.740Z,34.6628,140.3431,59.03,4.5,mb,,77,1.569,0.31,us,us7000cmnj,2020-12-03T21:21:56.040Z,"53 km SSE of Kamogawa, Japan",earthquake,5.9,7.9,0.116,23,reviewed,us,us
2020-11-29T14:48:27.981Z,-5.0092,102.93,55.23,5.2,mb,,52,0.644,0.75,us,us7000ckwi,2020-12-03T21:00:04.040Z,"114 km SSW of Pagar Alam, Indonesia",earthquake,6.2,5.4,0.059,94,reviewed,us,us
2020-11-29T13:42:15.156Z,24.2456,122.2004,31.62,4.9,mb,,67,0.557,0.7,us,us7000ckw1,2020-12-03T20:16:45.000Z,"67 km ENE of Hualien City, Taiwan",earthquake,5.6,1.9,0.059,91,reviewed,us,us
2020-11-29T12:41:34.489Z,31.3944,140.3217,10,4.6,mb,,127,1.769,0.57,us,us7000cmng,2020-12-10T12:38:57.040Z,"Izu Islands, Japan region",earthquake,8.4,1.9,0.119,21,reviewed,us,us
2020-11-29T10:37:09.977Z,-5.1982,-78.9108,52.77,4.7,mb,,139,4.457,0.7,us,us7000ckuz,2020-12-10T12:19:40.299Z,"11 km ESE of San Ignacio, Peru",earthquake,8.8,7.2,0.053,108,reviewed,us,us
2020-11-29T09:01:35.283Z,-14.7607,167.2454,108.59,5.6,mww,,32,0.683,0.71,us,us7000cktq,2020-12-10T12:06:55.894Z,"Vanuatu",earthquake,8.1,4,0.05,39,reviewed,us,us
2020-11-29T08:19:34.888Z,-14.4119,167.4503,178.09,4.6,mb,,127,1.056,0.76,us,us7000ckt8,2020-11-29T08:37:39.040Z,"60 km S of Sola, Vanuatu",earthquake,11.4,6.7,0.052,110,reviewed,us,us
2020-11-29T08:07:32.400Z,17.4213,-92.4252,10,4.6,mb,,106,1.166,0.9,us,us7000ckt2,2020-11-29T13:48:23.791Z,"2 km WNW of El Limar, Mexico",earthquake,4.1,1.9,0.032,288,reviewed,us,us
2020-11-29T04:24:28.682Z,27.4149,54.0744,10,4.9,mb,,38,3.116,0.93,us,us7000ckrr,2020-12-24T23:32:50.040Z,"28 km SSW of Gerāsh, Iran",earthquake,7,1.8,0.044,166,reviewed,us,us
2020-11-28T23:47:33.748Z,5.3123,94.5032,64.82,4.9,mb,,137,2.435,0.72,us,us7000ckqz,2020-12-10T04:55:44.040Z,"95 km WSW of Banda Aceh, Indonesia",earthquake,8.7,8,0.08,49,reviewed,us,us
2020-11-28T21:07:52.124Z,-7.3706,106.605,57.56,4.5,mb,,119,1.04,0.76,us,us7000ckpv,2020-12-09T05:50:12.040Z,"42 km S of Pelabuhanratu, Indonesia",earthquake,7.8,4,0.077,50,reviewed,us,us
2020-11-28T20:15:24.787Z,-17.4423,66.1184,10,5.4,mww,,53,3.476,0.63,us,us7000ckpm,2020-12-09T05:35:19.040Z,"Mauritius - Reunion region",earthquake,7.2,1.8,0.063,24,reviewed,us,us
2020-11-28T17:26:10.356Z,0.5311,120.4025,10,4.6,mb,,65,0.689,0.82,us,us7000cknq,2020-11-28T18:39:14.040Z,"Minahasa, Sulawesi, Indonesia",earthquake,5,1.9,0.086,43,reviewed,us,us
2020-11-28T17:07:57.766Z,52.1075,-169.4933,37.44,4.6,mb,,140,1.585,0.85,us,us7000ckni,2020-12-09T18:07:20.909Z,"101 km SSW of Nikolski, Alaska",earthquake,7.7,6.6,0.034,263,reviewed,us,us
2020-11-28T15:19:31.376Z,-16.8392,167.2858,10,4.5,mb,,123,1.386,1.15,us,us7000cm5z,2020-12-05T19:53:32.040Z,"82 km S of Lakatoro, Vanuatu",earthquake,6.6,1.9,0.132,17,reviewed,us,us
2020-11-28T13:09:47.722Z,-55.6478,-124.9561,10,5.1,mb,,88,30.606,0.59,us,us7000ckmd,2020-11-28T13:31:53.040Z,"southern East Pacific Rise",earthquake,11.2,1.8,0.062,84,reviewed,us,us
2020-11-28T11:21:46.688Z,-3.7462,131.4451,10,4.5,mb,,65,1.148,0.68,us,us7000ckll,2020-12-21T13:46:16.040Z,"Ceram Sea, Indonesia",earthquake,5.8,1.9,0.111,24,reviewed,us,us
2020-11-28T10:05:49.669Z,-5.9179,151.5503,10,4.6,mb,,148,1.82,0.84,us,us7000ckl3,2020-11-28T10:34:11.040Z,"161 km ESE of Kimbe, Papua New Guinea",earthquake,9.2,1.9,0.094,34,reviewed,us,us
2020-11-28T08:33:20.829Z,-8.1688,159.3412,10,4.5,mb,,126,1.396,0.54,us,us7000cm5m,2020-12-10T11:39:29.040Z,"27 km W of Buala, Solomon Islands",earthquake,8.8,1.9,0.121,20,reviewed,us,us
2020-11-28T06:57:50.543Z,-8.6818,157.3198,10,4.9,mb,,52,2.702,0.54,us,us7000ckk8,2020-12-10T07:50:48.040Z,"82 km SE of Gizo, Solomon Islands",earthquake,9.3,1.9,0.104,29,reviewed,us,us
2020-11-28T06:28:03.585Z,-2.7094,127.5168,41.79,4.5,mb,,85,3.461,0.59,us,us7000cm5e,2020-12-10T07:31:45.040Z,"131 km NW of Ambon, Indonesia",earthquake,7,8,0.108,25,reviewed,us,us
2020-11-28T04:39:57.142Z,-7.4618,127.2002,10,4.5,mb,,112,3.688,0.88,us,us7000cm59,2020-12-24T23:13:57.040Z,"119 km N of Lospalos, Timor Leste",earthquake,6.1,1.9,0.204,7,reviewed,us,us
2020-11-28T04:05:04.623Z,-55.5268,-29.8418,10,5,mb,,102,4.033,0.6,us,us7000ckja,2020-12-24T23:12:30.040Z,"South Sandwich Islands region",earthquake,4.4,1.8,0.087,42,reviewed,us,us
2020-11-28T02:54:04.757Z,52.2729,159.763,43.21,4.5,mb,,123,1.012,0.91,us,us7000ckj0,2020-12-24T23:04:06.040Z,"114 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,6.2,6.1,0.11,24,reviewed,us,us
2020-11-27T23:37:51.117Z,33.7296,88.567,10,4.5,mb,,95,5.947,1.01,us,us7000ckid,2020-11-27T23:53:10.040Z,"western Xizang",earthquake,7.1,1.8,0.108,25,reviewed,us,us
2020-11-27T22:57:17.468Z,52.2565,159.6541,35,4.7,mb,,138,0.982,0.64,us,us7000cki8,2020-11-27T23:21:06.040Z,"110 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,10,2,0.054,105,reviewed,us,us
2020-11-27T22:41:47.083Z,18.0454,40.0564,10,4.6,mb,,111,7.015,0.7,us,us7000clq3,2020-12-06T03:14:11.040Z,"229 km WSW of Al Majāridah, Saudi Arabia",earthquake,13.2,1.9,0.314,3,reviewed,us,us
2020-11-27T21:00:55.451Z,-22.457,-12.7238,10,5.1,mww,,45,9.23,0.91,us,us7000ckh9,2020-12-06T00:55:16.040Z,"southern Mid-Atlantic Ridge",earthquake,9.6,1.8,0.098,10,reviewed,us,us
2020-11-27T18:45:09.478Z,49.9991,156.3598,45.3,5.3,mww,,58,3.223,0.69,us,us7000ckgb,2020-11-27T19:18:24.040Z,"77 km SSE of Severo-Kuril’sk, Russia",earthquake,8.1,4.4,0.073,18,reviewed,us,us
